user_id,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10,item_11,item_12,item_13,item_14,item_15,item_16,item_17,item_18,item_19,item_20
19117,108,372,178,106,46,307,68,317,331,179,36,8,357,110,356,181,212,33,654,490
15683,1270,3193,2193,2048,2427,1606,2437,527,2795,1848,1139,2500,2002,1994,2058,1610,1146,1367,1502,2801
21650,1633,525,1171,3033,1195,1364,2066,1198,2086,2342,1730,891,1327,1168,960,1776,1310,3193,2029,1241
20430,279,1,234,504,176,232,507,802,511,99,569,75,224,644,216,526,704,459,1378,280
32558,107,94,110,97,303,418,635,45,322,70,211,39,179,239,68,236,180,109,859,103
22059,110,46,317,181,104,654,303,103,94,393,114,634,102,448,490,30,51,59,179,178
16605,46,22,317,654,144,110,21,331,139,393,108,140,562,36,42,68,304,634,103,301
37954,2928,3031,1150,2459,2886,1247,2618,2122,1246,1327,1325,2939,1918,3246,2979,2072,2795,1802,1297,1935
12476,144,104,293,489,331,890,654,313,805,1007,68,317,49,21,712,616,297,525,644,188
27833,2649,2650,1929,2193,1605,1795,2058,2175,1655,2872,2177,1625,193,1606,1660,2006,1620,2231,2213,2435
36604,2194,2979,722,2122,1655,1326,1930,3085,258,1142,1149,2213,1649,1610,79,1577,1325,1274,2886,1562
10734,679,829,1219,1637,961,86,950,1285,1180,56,84,1312,1944,69,1576,1563,309,1816,579,1572
2441,231,240,720,426,262,176,49,263,1116,1114,223,1350,511,1215,588,1392,260,1125,265,1164
36691,2979,1563,2312,1119,1610,2650,2724,2931,1216,1929,2985,1920,2530,2076,2856,2431,1654,2178,2194,2123
18598,1664,1918,1325,1798,3031,1751,1232,1765,1141,1241,1204,1297,2000,1127,848,1800,1582,1315,2642,1766
27883,110,95,43,107,114,654,132,175,176,303,211,94,119,70,59,40,418,179,207,97
17900,1388,1670,289,1671,1151,1178,448,1127,654,1338,96,107,236,1152,104,317,103,110,1241,1549
29449,68,81,262,586,654,437,291,436,427,425,247,428,580,263,46,79,616,98,452,33
19333,46,36,331,108,110,654,317,448,106,178,21,303,51,30,103,68,33,20,295,102
4388,132,1272,1931,1142,2979,263,1531,2194,1610,1930,722,1597,238,260,2213,2062,1836,267,1649,1315
26866,579,970,1217,261,1180,249,2052,187,2062,188,593,2163,9,255,2047,434,2090,657,2359,1274
3273,1239,2233,1565,2576,512,2751,1914,534,1407,1156,2317,1436,188,2010,1295,181,1237,158,1430,1382
14357,1582,1115,1133,1315,1213,1947,1202,1942,1274,1128,1825,848,462,1460,264,92,1198,59,657,1132
36365,2193,1502,2058,2872,1795,2246,2006,1442,2228,2120,1929,2514,1590,3513,1620,2673,1596,2786,595,2419
24384,179,307,106,19,132,49,10,96,68,372,189,114,178,103,30,413,176,1178,2,154
25441,579,434,961,273,1355,71,1406,239,1194,1944,679,272,1207,2357,270,2047,1217,2261,593,1827
17502,1386,1676,291,595,163,81,1382,1172,1388,33,5,317,519,1184,73,504,315,1825,318,46
24689,306,1203,1578,1461,252,1958,1648,842,1375,517,2016,2293,575,775,591,582,515,2362,599,91
9382,722,238,132,174,438,643,231,267,1577,41,52,1531,2062,1142,701,1272,739,60,282,263
21728,51,110,298,401,4,654,127,102,45,59,332,22,531,301,118,321,420,160,108,353
6675,1125,1379,1447,1277,1175,1378,1405,1179,1791,1958,2228,1446,704,1350,1122,1213,575,574,2264,1450
12933,24,221,1116,10,643,176,1122,7,188,413,307,96,1112,181,132,212,158,308,1160,352
18969,2795,1510,1505,2250,1325,1805,181,2801,1798,3031,2459,2618,2530,3963,2824,2531,1247,1802,2886,1322
36872,800,570,796,453,718,958,2272,454,799,1449,737,227,228,452,708,716,724,875,1486,1650
33936,2977,1605,2979,2872,3888,2177,2649,2175,1610,2271,2231,2437,1929,1611,2261,2802,2410,1606,1795,272
36686,2435,1610,2872,2193,1929,2806,2439,2683,2461,2427,2430,2985,1795,2486,1606,2410,2429,2481,2251,2977
13077,248,49,438,54,212,280,238,702,441,267,132,159,265,711,262,179,188,68,1164,1178
7168,216,32,241,571,2198,193,318,1655,2033,1564,55,519,1184,1310,1312,595,264,163,189,1154
16926,303,36,42,38,413,211,401,294,63,301,139,147,298,64,22,220,697,621,340,462
12305,372,291,10,1,21,178,307,33,43,35,2,60,36,106,7,55,132,68,108,212
8528,0,110,52,303,301,127,95,38,102,401,60,64,6,114,140,207,146,128,9,107
11355,138,636,321,417,50,826,149,472,64,528,635,1582,70,200,123,207,400,181,127,676
35826,2872,1610,2650,2500,2683,2649,2122,1929,2194,2262,1795,1606,1502,2623,583,2427,2437,1650,2430,1605
6482,1430,644,516,248,2092,1534,285,1165,1382,1130,279,576,278,515,1156,1370,2246,1375,1386,1341
8620,110,303,45,108,95,418,68,22,51,654,294,64,401,33,179,70,490,295,102,2
36991,580,1005,588,2289,958,1345,1349,585,233,2954,801,551,1040,2106,1182,1352,1357,548,702,2317
25104,592,875,2009,2207,517,440,1336,583,590,958,2242,2310,1342,2127,1371,589,1062,1449,913,2382
4150,132,246,2062,2090,1189,225,2650,238,2357,24,1356,435,1444,2979,1795,309,93,240,258,267
10864,2979,1142,1531,3767,1963,2824,2724,3250,3085,1247,2856,3564,2062,2329,1610,1283,2650,1194,1654,2427
11156,303,21,46,448,38,304,478,211,146,654,22,167,144,29,297,33,68,634,549,293
35049,1505,1322,1601,1141,1664,1325,1766,1798,3168,2246,1765,1510,2120,1477,1730,2006,2427,1378,1597,1282
31428,829,1567,674,858,1315,571,1554,1312,1447,961,55,1140,269,2046,1317,1564,98,1945,2580,1947
12047,3031,1150,1285,1149,1798,1325,1918,1664,2618,2886,104,2928,1247,1315,2459,1145,1802,144,1505,1794
2169,288,829,679,625,1235,69,638,1180,187,674,274,1572,621,1312,189,56,1576,832,97,864
37794,895,2903,477,878,197,412,3159,746,987,3734,1733,992,2598,509,849,1335,757,962,2091,1922
31833,2261,1285,2856,1150,2631,1355,961,1149,1283,2824,722,712,63,2979,1800,3800,1325,2427,679,2886
30642,1637,80,1233,1916,657,847,1751,1196,1201,235,2035,86,1116,43,1545,1230,3164,619,1735,29
457,1142,679,60,54,3,1531,49,829,188,162,65,237,1275,174,1123,2979,132,97,1649,189
27313,1150,49,2928,2431,2459,2979,1133,2486,1247,3031,2980,1610,1295,2801,1164,2519,1234,2464,1921,1931
1704,294,180,303,608,187,46,322,393,109,103,654,45,102,68,104,139,634,206,401,317
36839,3313,3767,3033,2886,1613,4165,1327,3564,1612,3426,3493,3430,4018,3429,2979,3424,3252,3798,3971,3196
19491,1230,1340,236,1118,585,1152,1530,441,238,638,418,1318,1816,1131,793,1209,551,628,587,951
22138,654,102,59,109,303,70,107,181,634,294,95,45,51,20,46,103,162,418,39,317
4201,1315,722,1142,52,426,1664,228,1655,1148,305,1649,263,231,249,1531,2650,588,1325,600,1597
3386,43,1637,288,181,132,628,1230,211,1216,1703,114,303,1187,110,812,619,179,1112,238,657
17702,1388,1110,527,2148,1555,1185,699,1653,1386,1860,1675,1886,1883,1910,1549,1393,18,1745,112,1202
7305,1442,2649,2249,1121,2145,3031,1138,1915,549,1139,914,1947,1175,890,1587,1274,2006,2377,858,2609
35469,1313,506,1125,1364,1347,2201,1546,2865,1848,1165,78,1266,1120,1451,1375,1171,1633,1423,891,245
9992,504,79,573,241,29,569,221,802,519,459,13,34,55,1122,581,1794,195,352,98,42
3336,333,1594,628,1271,1121,2014,1315,1947,793,138,1233,653,1275,1238,1703,1669,1961,2642,1316,2907
30778,1194,1531,961,597,1572,1140,1649,1654,674,3,55,679,1659,32,289,1655,1215,1564,829,1193
14661,149,486,1669,1131,286,533,1937,636,1224,1438,653,2014,1994,2102,1134,1594,57,1443,1766,512
34673,2169,2272,913,2448,228,2240,739,1449,454,3053,2397,592,3370,2392,583,249,453,1353,1650,2207
12406,33,106,68,46,2,179,110,36,108,41,303,10,448,22,5,21,114,291,166,418
23802,12,720,712,511,515,489,580,230,704,575,277,431,425,99,1791,318,356,569,10,518
16055,2486,2979,2934,2251,3292,1190,1240,2431,1142,2886,2329,2427,2062,1664,1148,1297,1378,2985,1610,2980
35722,1180,84,1944,961,1588,679,2628,3031,2047,2062,56,1816,2418,87,309,1213,2724,883,1219,1279
1120,654,110,331,102,303,106,36,46,59,33,393,51,634,20,448,108,139,146,22,49
11771,525,654,549,770,1226,1392,448,1130,1266,1053,1942,22,1110,653,562,1549,1171,1170,616,1185
16559,110,303,114,97,102,181,59,45,70,49,179,107,490,68,654,418,94,176,36,96
35418,581,1179,580,639,1356,575,582,718,1379,235,518,1373,702,1342,511,515,958,519,717,1336
35979,1336,511,2650,71,809,702,1659,2006,263,1568,1142,253,240,55,228,233,224,1836,589,722
13377,441,176,179,43,1152,104,239,1112,1116,15,238,265,573,212,82,9,1126,1945,11,1591
28633,59,1285,102,138,49,1325,1190,1315,3031,43,2618,248,462,1327,413,2486,132,1209,1142,1664
3619,829,1180,2052,272,187,52,309,961,3037,1944,2047,722,679,428,282,1123,258,1306,2362,9
5260,2530,2928,2795,2537,1805,3250,2939,2076,2213,2824,2931,4200,2486,3963,1613,2806,2459,2072,245,2253
897,45,110,102,95,70,207,59,109,119,60,401,654,179,418,3,140,97,39,322,51
21063,519,2198,1567,1825,1270,1666,229,1184,1373,581,595,1655,1824,1382,276,1172,829,1582,55,1404
1945,24,722,249,580,588,93,263,262,426,282,739,257,41,280,233,701,247,9,435,1194
34487,542,970,3024,579,909,1667,2819,1017,736,1694,593,2081,202,1637,893,2089,1711,3159,2945,1656
35027,1848,1766,2014,1730,1743,2580,1198,1601,1582,1270,1388,1549,1126,858,1505,2737,1947,2364,1748,1994
22324,1204,1671,1161,1388,1886,1112,1151,1792,1241,236,1882,2086,1906,1916,1226,1236,1884,1111,3011,1908
30525,1315,1582,1477,1460,1567,1577,1380,1202,1194,1378,1272,1325,1141,264,1824,1086,1649,1568,1190,1597
37688,231,2576,1648,1453,1454,1619,1485,1967,1464,1444,2017,2106,2574,1342,958,1217,1461,1406,2170,1420
24160,1138,426,1457,1436,1129,1446,570,1827,2106,2574,2230,1296,1126,1406,1356,454,1342,455,2328,282
16403,1283,2618,1150,2979,43,1325,1931,2459,1145,2886,1142,3031,1801,1247,1664,176,245,1918,2194,244
136,60,132,109,162,294,654,114,45,69,138,321,107,95,633,174,54,413,65,106,103
17296,238,722,280,551,441,132,438,1340,588,1125,258,585,1118,263,244,267,643,1342,1213,711
29585,192,1148,2580,1145,318,248,1150,16,183,13,243,515,163,519,290,1798,2618,21,356,1320
5174,1664,2618,1149,1145,2979,1150,1272,1148,1613,1133,1297,104,1142,1246,1836,1935,2464,3246,2886,3586
34697,1150,2928,2795,1247,2486,1325,1496,1505,1510,2427,1798,2122,3031,2580,1805,2618,1246,1800,2806,2801
22420,2886,1247,1297,2329,2928,3031,1317,1931,1142,1918,1285,2459,2979,1194,1963,1327,1610,3085,2122,1921
7945,110,45,654,303,132,418,70,294,97,95,102,179,653,119,295,239,59,490,51,96
27464,373,3,32,34,829,55,239,238,6,674,573,306,572,274,643,97,441,258,1202,289
14305,264,1270,1825,2198,59,1316,138,1643,1125,281,1296,1397,582,1994,858,1624,1460,533,1373,1582
9296,848,2,418,63,70,68,1152,304,138,107,211,288,52,635,437,55,94,360,596,97
22512,243,478,625,549,459,33,486,657,577,229,472,415,195,445,1,714,221,560,154,413
20864,797,708,227,716,718,581,737,1175,1184,796,1373,800,802,2228,1648,221,2198,717,75,1423
33669,2979,2486,2213,2985,1935,2194,3085,1142,1577,1610,2810,1649,1272,2939,3292,2537,2724,1931,2980,2824
33743,525,1170,1171,1388,1633,1671,230,1364,654,1174,220,1195,507,1730,481,1882,293,1110,1792,1549
16586,181,303,654,110,102,43,70,45,144,294,59,95,94,46,107,20,180,106,146,109
36890,2096,1641,716,958,453,570,455,913,1353,2328,1066,1005,1182,2106,2127,1371,1436,800,737,2037
23004,590,257,517,184,583,643,958,588,592,71,306,85,228,511,722,1355,1356,589,252,1336
22577,52,701,282,237,309,255,24,249,93,643,2062,261,272,41,259,2650,260,209,1240,132
5910,478,80,413,303,462,304,33,211,218,697,231,315,493,243,486,41,549,636,154,635
33540,2431,1148,2500,2673,1610,279,2427,1502,2482,1164,1150,1511,1601,1326,1589,2262,1322,2430,2486,1496
23584,1195,1388,1971,2133,1886,3011,1671,1785,1675,1111,1729,966,1908,29,1906,1776,549,2948,144,3168
11960,1882,1730,525,1549,1198,2560,1136,1848,1195,1776,3011,1601,1141,2300,1883,1388,1316,1505,1220,448
26697,1122,1215,81,291,1190,1112,1392,68,212,1154,73,265,1270,29,1164,1126,33,1386,725,24
37230,2580,1505,1510,1765,1141,2427,1601,1486,2431,1433,1502,2246,1496,1322,2120,2312,1164,262,1295,1597
27955,589,281,2016,253,252,440,199,308,93,221,270,1189,228,1464,272,240,325,24,514,267
11014,110,654,146,127,331,45,562,418,160,106,295,181,95,108,341,114,102,104,22,490
12321,22,21,302,318,68,10,5,8,356,104,293,46,33,360,373,654,297,17,161,372
11426,654,70,418,110,45,138,95,68,303,39,51,22,20,146,321,73,33,40,50,211
1858,830,229,3,24,245,174,597,53,526,573,462,304,274,132,9,89,535,264,237,189
1671,303,179,635,187,95,127,185,231,395,119,435,140,233,110,390,341,229,45,523,143
33692,1285,4385,1246,1321,4350,1664,1663,1145,1133,1613,1297,2525,1272,1142,4461,1771,1148,2827,43,1935
19126,146,42,22,144,167,409,298,531,446,104,301,654,181,902,29,147,4,21,139,137
32623,635,1673,1201,1674,1637,628,950,1253,401,95,619,1059,1626,1196,3106,207,847,676,50,128
13446,1392,181,188,1112,1130,1190,1178,1165,307,441,1202,178,132,96,1116,462,1114,248,644,1122
35242,970,2280,2163,2356,593,3037,282,1180,2090,2180,273,1355,2474,995,2358,1629,522,2300,950,1313
23440,3085,2650,1610,2431,1580,272,1075,2062,1062,2519,257,267,1659,1931,253,2979,1649,2194,517,238
18114,958,1940,523,439,579,1648,1012,1823,712,798,1667,517,235,1349,1217,719,720,511,1337,590
5217,2850,2979,1503,2721,1998,1599,2724,2623,3663,4016,2933,1216,1796,2141,2897,3796,2062,3176,1649,1926
32797,1610,1150,2795,2580,2194,1325,1510,1285,2431,2486,1505,1247,2824,2122,1148,2928,1655,1567,2006,1568
22769,970,579,2357,1217,657,1137,60,132,282,0,909,2090,249,1218,1189,522,830,523,3037,1563
11450,25,569,459,193,389,195,99,369,200,189,573,571,14,352,163,340,26,32,53,346
11821,519,1567,1825,1562,1270,1601,1322,1184,1660,2058,2006,163,1409,92,1382,1676,1659,2198,1477,1154
23793,102,303,110,654,45,70,401,95,103,109,211,207,51,127,138,132,119,64,68,43
6684,507,616,637,740,580,1114,266,958,265,796,711,708,1120,439,441,1337,716,859,1012,429
679,189,10,308,372,12,193,11,26,6,25,55,186,16,307,14,325,104,502,2,52
30825,1213,1232,1164,1313,1128,1113,1447,1849,858,1229,1170,1554,1133,1118,1364,436,1140,268,1296,1842
3853,1891,2427,1134,240,264,1624,1450,2006,1591,595,2737,1610,2649,253,1137,1994,2062,1444,132,1828
7171,1585,1349,1347,1177,1442,1446,1451,1461,717,1444,1350,1898,2314,1163,1134,1136,1345,2176,2018,1224
1432,393,110,179,68,331,103,634,94,303,180,51,295,96,654,418,22,114,36,49,2
12012,1502,2058,2673,1505,2500,1590,2649,1825,2435,2193,1824,2737,2427,1315,2865,1795,2262,1213,431,1958
7633,59,303,110,401,102,333,132,635,179,119,45,418,58,207,175,50,413,64,322,128
18767,1610,1477,1931,1164,2194,2886,264,1125,1567,263,1825,1930,1659,1148,1582,2427,1213,1460,1316,2979
29920,1637,628,1204,1151,635,218,43,211,608,207,1187,94,619,303,1116,1545,1530,418,1196,838
22529,33,42,317,478,315,8,30,46,1,22,35,36,279,68,158,29,41,391,176,18
33588,1664,1241,1141,1766,211,2618,1297,1136,1325,654,657,1209,138,1477,1765,1918,413,1112,1204,1798
31678,1064,453,737,1461,1633,454,958,801,1827,1940,273,2096,1406,1058,720,1845,912,2037,548,1182
10910,2194,1150,2979,2928,1247,1610,2618,1664,2886,1149,1325,1283,1297,2795,1798,2076,2464,49,80,2459
3725,1457,1464,1414,1357,1415,585,2418,1341,1224,1444,600,524,1436,1834,1821,1350,1118,1134,2313,2312
11052,331,654,139,303,4,102,127,108,294,490,345,418,653,46,59,38,118,162,22,68
9527,1827,87,1180,848,829,85,523,579,228,589,280,249,306,274,1207,226,580,807,1355,584
18373,654,265,653,1112,236,1392,441,1178,427,248,1133,262,331,303,1443,103,413,235,418,490
12572,206,654,46,110,294,303,68,33,102,448,97,45,20,36,106,634,293,59,108,418
1492,102,654,59,110,211,106,418,138,46,206,45,303,132,317,114,33,393,634,178,39
25687,2261,2682,1062,1079,830,517,2358,2657,3370,3888,3702,2684,2726,583,184,2571,2620,272,1056,3053
32850,1141,132,1178,1115,1316,49,1086,1315,114,138,1477,1766,1597,1193,102,1164,1142,1325,596,1133
28713,2427,1142,679,52,2724,1326,674,1531,1297,2486,1963,829,2122,1664,1325,1321,1148,1247,1317,1272
7364,45,138,70,110,303,40,114,97,107,95,69,60,109,322,103,162,654,304,54,211
28728,1582,1947,1086,1138,1315,829,1931,722,1213,1247,674,1318,858,428,1404,3031,1945,1150,1414,1961
9315,229,216,1313,149,625,354,189,858,268,891,56,63,138,524,657,43,248,436,373,9
34687,519,1184,1154,507,802,504,1344,1555,796,163,1270,595,1386,2079,318,804,1423,13,234,708
529,102,60,70,110,132,654,94,97,95,162,174,188,6,180,107,321,187,119,39,211
3823,1918,81,1802,245,181,2006,1549,1486,2002,1142,2609,1213,1131,1134,1589,1542,3241,1311,1321,1124
34704,1209,1152,507,1794,580,796,227,1167,573,427,1380,504,812,1126,226,802,585,1942,737,426
7026,179,127,106,60,140,401,10,295,303,119,160,490,114,45,139,70,102,108,22,59
25345,184,739,1012,1588,1827,1075,2418,249,722,1062,1464,958,2037,272,228,282,1180,1485,453,273
24684,1270,248,1190,1379,858,1386,725,519,1113,1421,1165,516,1154,1643,271,1824,1184,1156,1126,1114
15029,1751,1637,2907,628,1916,1973,1670,2172,951,2642,1204,288,1233,1663,1230,1776,1765,1321,1241,1785
25488,1579,657,970,1998,909,1563,56,2357,1929,2163,1656,2649,829,204,84,961,2006,32,593,830
23737,303,110,51,46,393,36,448,317,68,70,654,295,181,94,102,107,108,103,331,30
21712,1588,1118,809,1291,1134,1285,1189,588,1342,1114,266,2464,1580,585,2650,3888,1194,2249,1337,1163
33629,1150,1325,3031,1918,2928,1664,1145,144,2886,2122,1247,1801,2250,2459,1510,1322,1327,654,1141,1926
12701,34,515,712,263,1,262,11,183,433,637,807,511,373,704,318,227,254,518,428,519
35887,4385,4018,3426,2907,3033,3424,1248,3760,3427,3191,3551,2827,3226,3422,1327,3770,3971,1216,3663,4338
33299,2500,1063,431,9,53,2428,518,1589,2636,2673,1620,2262,1502,515,49,24,421,611,188,326
8750,16,10,193,55,28,318,166,163,6,101,12,60,13,26,502,352,372,459,199,221
30426,653,1388,1112,106,181,1549,654,22,46,644,1886,36,33,357,393,167,562,413,1475,108
6810,216,1929,1795,1624,1460,1409,1189,280,264,92,1660,2058,1162,1620,2580,1433,189,2312,1625,278
10250,2261,1062,184,2272,809,592,517,1056,739,1650,590,460,272,439,2238,2968,2657,440,2358,643
917,331,110,68,634,104,490,654,114,303,144,295,51,10,294,15,19,653,33,291,44
6149,643,306,369,581,309,433,842,580,573,774,247,2317,704,807,458,431,1625,32,1040,775
29855,1340,585,282,551,600,441,87,1152,588,1118,702,238,1414,1213,740,438,2099,711,584,231
13717,1373,264,281,1666,240,2228,1450,1270,1188,2175,595,1825,514,276,193,1824,1656,1624,1203,1277
336,22,331,4,562,654,21,347,653,146,18,298,127,112,110,295,490,126,167,111,68
6924,3031,1386,1801,2580,1140,1505,2427,2979,3241,2120,236,1942,1194,2886,1337,1149,2459,1119,1142,2824
22056,722,643,428,261,739,132,1577,60,52,830,263,231,249,1656,93,59,2261,701,257,258
19953,679,2650,306,1655,1649,1142,84,1654,1317,1531,701,829,261,1836,597,1610,2427,1326,2006,1579
27431,1150,1285,1325,2618,3031,1664,87,1274,1149,441,1918,1118,1340,244,1213,2172,1798,722,1148,1209
11878,1340,263,587,1213,796,722,1318,1423,1585,1442,507,1349,525,1405,518,1277,1425,802,808,1118
21044,966,820,541,902,609,947,700,939,1045,251,1026,942,768,380,936,310,549,749,975,659
7793,108,10,21,22,46,331,654,18,68,303,418,45,291,294,144,39,178,33,212,188
10572,1355,2650,1180,272,309,273,2261,579,679,1572,1203,435,306,581,261,2357,1648,274,2187,225
5454,1931,2886,2931,722,2537,2213,1315,3429,2724,52,1142,1247,1935,59,3888,2939,267,1612,2072,55
25169,231,24,1342,6,440,259,719,270,723,1336,875,589,592,224,249,75,257,267,49,79
22508,413,43,106,10,15,9,36,24,175,279,178,132,179,462,478,33,19,418,303,391
7680,108,33,21,10,331,489,166,372,68,356,318,16,654,427,307,8,12,616,1,178
770,10,144,178,46,110,106,372,36,212,108,60,68,317,33,291,293,490,166,132,102
4569,2979,1285,1142,1931,1649,1836,132,2886,2062,1315,1930,261,1531,1272,102,3031,1275,829,2724,1140
18111,80,1671,1132,859,1209,1313,960,953,616,1232,1388,506,437,235,1122,1658,1633,1632,1364,1171
9740,426,270,249,589,1659,588,723,1578,440,580,875,1828,224,1153,274,592,523,739,2127,737
33736,1405,580,511,718,800,708,724,796,639,1425,1357,1336,802,1370,427,809,1067,586,228,716
17632,829,1213,859,1235,239,674,858,1414,1180,864,861,1527,2047,657,84,848,2014,1219,1220,1944
11728,1958,2046,597,1655,1596,1567,1824,1577,2175,1123,1659,1593,1460,272,2262,1531,2362,2100,98,2016
15851,437,1240,109,1145,1836,1320,434,428,1142,94,2618,97,248,436,54,1272,107,9,1315,104
35249,970,1691,1667,530,3525,2164,2082,1640,3677,2163,909,701,542,249,2081,2957,1263,1637,1787,579
7331,18,347,10,190,22,352,161,158,68,108,372,21,33,46,25,356,17,112,42,140
11670,1122,1898,1215,1386,1127,1409,1582,2079,1656,1825,1423,1184,1676,1564,1624,1265,1270,264,1625,2293
28478,1595,1588,2103,579,272,184,2359,1062,1485,1648,1444,1586,2650,2261,1464,259,1180,2099,1075,1407
3180,59,829,657,102,6,1292,373,132,216,49,60,162,97,1215,70,1563,138,654,222,1216
2689,56,184,1530,1187,2263,2139,628,174,1816,722,883,1588,1637,579,535,1415,1180,229,200,1944
25491,1795,2058,1929,2262,1533,1625,2486,1620,1502,277,1624,1606,1409,2431,2175,2500,2410,216,2193,2228
1631,110,303,654,45,102,418,401,95,119,59,139,294,103,635,43,146,106,207,39,94
26666,1138,259,1594,581,1114,248,1447,1337,1446,1131,551,526,1414,425,588,639,1443,2099,1296,1179
32640,3031,2459,2072,2928,1604,1664,1327,2724,1542,1297,2002,2250,3313,1800,1325,1150,2939,3246,1804,3424
4307,2979,2122,2650,1149,1285,2824,2631,3085,2213,2123,1610,1795,2724,2931,83,1929,1649,1930,1142,2872
22472,10,372,60,307,166,1,291,183,11,132,193,373,192,6,106,5,178,33,13,43
35505,718,580,708,453,716,717,800,958,439,737,724,797,1114,799,227,452,1359,1012,801,455
17571,1633,1671,1120,1549,891,1195,1313,770,393,1361,20,1165,2086,953,313,489,1169,1112,1882,137
11752,4306,3168,1796,2871,3999,2790,2868,1923,1800,1839,2592,3159,4016,3421,2903,3011,1971,3633,1746,1798
20689,63,244,1163,87,441,221,507,637,581,515,702,1344,711,958,1175,740,1040,589,588,712
16130,1610,2427,725,1128,2194,2530,1568,1477,248,2006,2486,1460,1276,1664,1272,1531,1935,1164,92,1160
9957,589,259,93,440,592,2261,2016,272,590,739,2127,223,184,2574,1305,2571,2310,517,2363,1464
13211,282,1820,75,239,600,426,1132,829,441,436,586,235,1340,1125,244,238,848,1235,580,643
29130,2062,3888,2650,258,1523,249,3085,1577,256,1931,93,2979,1588,2879,1828,2194,3237,2803,1659,2418
35716,1325,2886,2194,1247,1150,2931,2427,1285,1317,1610,1562,2928,1404,2724,829,2123,2537,2459,2076,3031
35142,2618,2122,1145,1150,80,1325,81,2886,63,1247,2979,1802,2213,1326,1378,739,77,1836,2194,306
16795,110,654,70,95,94,109,321,294,206,119,211,97,114,187,39,49,138,127,40,107
3798,83,267,1134,1347,951,1450,1968,1270,2555,1340,1291,431,240,1164,1994,1342,1217,1437,1578,233
25543,2194,1649,1577,2213,261,1610,1315,231,9,1562,237,2979,1659,1931,1142,257,258,1215,1655,1836
19038,1285,2194,1150,1247,2886,1931,1613,2979,2213,1610,1325,3085,2459,1149,1934,2464,2537,2251,80,1836
24263,1505,1502,2795,2435,2615,1496,1150,2799,2120,1601,2580,1486,2486,2934,2246,2431,2928,1606,2427,1765
1591,18,489,318,29,108,418,478,22,291,21,248,331,1,24,317,181,654,616,507,68
10069,1637,63,950,2359,1201,883,1944,1816,255,86,2047,2628,1180,244,187,1943,1407,1354,2052,309
15863,1505,2580,2531,2618,2120,1325,104,1148,1798,1549,1675,1671,1322,1601,2431,653,2427,1883,1802,1496
13396,829,1397,197,24,1824,1038,189,229,1582,1202,1577,1292,258,1315,1666,132,533,535,1213,222
3435,1409,1322,163,318,193,701,2580,525,644,1127,1433,1659,189,2312,519,285,1382,8,1676,2198
19308,59,654,294,10,104,206,68,45,108,303,490,39,46,331,114,95,97,179,162,418
17238,45,110,303,654,95,102,104,294,418,162,70,39,59,413,478,51,46,68,94,401
5645,372,10,307,16,356,13,192,325,186,318,41,166,221,459,279,232,326,308,189,193
31295,2000,3031,891,649,73,230,654,59,1150,1327,1582,525,340,321,1325,527,2172,2779,102,297
