,uid,iid,ts
137,50,1151,975826800
138,51,1176,963039600
139,51,320,955090800
140,51,1187,955436400
141,51,1177,963039600
142,51,1181,957855600
143,51,1168,971506800
144,52,1202,951807600
145,52,158,948870000
146,53,653,945068400
147,53,1176,976863600
148,53,1248,958028400
149,53,1249,958028400
150,53,1247,958028400
151,53,1224,972457200
152,53,1230,962348400
153,54,1261,977900400
154,55,1271,948783600
155,56,1388,973407600
156,56,161,973148400
157,56,114,971506800
158,56,1337,984812400
159,56,341,999154800
160,56,1366,980233200
161,56,1385,973580400
162,56,1424,971334000
163,56,1329,987404400
164,56,1415,971679600
165,56,1187,982047600
166,56,134,972284400
167,56,1310,994834800
168,56,633,993538800
169,56,1341,983170800
170,56,45,972889200
171,57,1467,941180400
172,57,1456,946364400
173,57,1455,946450800
174,57,1468,941180400
175,57,265,942735600
176,58,1095,952844400
177,58,38,952844400
178,59,1543,1115881200
179,59,1138,946191600
180,59,1558,976777200
181,59,625,947746800
182,59,1531,1132470000
183,59,1576,949042800
184,59,548,963212400
185,59,826,1053327600
186,59,495,958546800
187,59,1499,1151478000
188,59,1583,947574000
189,59,1537,1121756400
190,59,294,1118473200
191,59,482,956300400
192,60,1594,948870000
193,61,1602,969865200
194,62,1470,960793200
195,62,1455,969778800
196,62,1623,947487600
197,63,82,961570800
198,63,561,960447600
199,63,325,960620400
200,63,1639,961916400
201,63,1630,969260400
202,64,608,965026800
203,65,1260,1067065200
204,65,1731,958892400
205,65,1181,960188400
206,65,1699,964854000
207,65,1700,964854000
208,65,1728,959410800
209,65,1711,961484400
210,65,548,958892400
211,65,1707,961830000
212,65,689,1062054000
213,65,1732,958892400
214,65,1747,948438000
215,66,1410,995266800
216,66,1202,971161200
217,66,1799,964854000
218,66,1207,962866800
219,66,1802,964422000
220,66,1786,969606000
221,66,1775,979974000
222,66,1769,989046000
223,66,1795,967273200
224,67,1814,973148400
225,68,1832,949734000
226,68,1250,949734000
227,68,1435,964594800
228,69,1837,977209200
229,69,1687,976431600
230,70,1850,963558000
231,71,86,973148400
232,72,1868,946191600
233,72,1871,944722800
234,72,941,963471600
235,73,61,960447600
236,74,1886,998982000
237,74,1897,986540400
238,74,1900,985676400
239,75,1928,970642800
240,75,1916,971420400
241,75,1917,971420400
242,76,451,955263600
243,76,1267,955263600
244,76,1944,951634800
245,77,1970,974358000
246,77,1959,984812400
247,77,1964,983862000
248,77,1960,984639600
249,77,1955,994489200
250,78,1996,948697200
251,78,1988,951462000
252,78,1983,976604400
253,79,70,950425200
254,79,265,950425200
255,80,2010,987663600
256,81,27,958806000
257,82,2023,968310000
258,82,556,958892400
259,83,1237,957337200
260,84,1618,974703600
261,84,1423,970383600
262,84,261,974098800
263,85,2033,987058800
264,86,1321,956732400
265,87,2078,968828400
266,87,2076,968828400
267,88,1176,1024297200
268,89,2102,992502000
269,90,2151,951894000
270,90,2152,951894000
271,90,2019,951894000
272,90,2137,956991600
273,90,65,975481200
274,90,498,959583600
275,90,2126,971506800
276,90,2124,973753200
277,91,857,947055600
278,91,196,947919600
279,92,2176,951894000
280,93,2183,1012028400
281,94,261,948092400
282,95,2205,946018800
283,95,49,946537200
284,96,2212,970642800
285,96,38,970642800
286,96,1831,970556400
287,97,2223,967618800
288,97,2218,978332400
289,97,2224,967186800
290,98,2244,961138800
291,98,2237,961225200
292,99,840,957164400
293,100,1423,941353200
294,100,2256,945500400
295,100,1248,942735600
296,100,1127,945759600
297,101,2268,1107846000
298,102,261,944204400
299,102,1248,942908400
300,102,91,937378800
301,103,2295,949820400
302,103,1333,949734000
303,103,2288,951548400
304,104,106,998031600
305,105,2308,1183100400
306,105,2320,1039244400
307,106,2343,948870000
308,106,279,962607600
309,106,2334,980578800
310,106,38,955177200
311,107,2361,987145200
312,107,2378,961484400
313,107,2351,1007276400
314,107,2372,964940400
315,107,1726,994230000
316,108,2361,963212400
317,108,1100,961916400
318,108,1174,961830000
319,109,2401,973494000
320,109,2398,973494000
321,110,2406,991378800
322,110,1237,981961200
323,111,2422,948092400
324,111,1618,948956400
325,111,2420,948265200
326,112,2429,988095600
327,113,1699,962434800
328,114,2440,947746800
329,115,2461,946191600
330,115,1682,948351600
331,115,2459,947142000
332,116,367,1039158000
333,117,2474,981097200
334,117,2471,981788400
335,118,469,959670000
336,118,1707,955868400
337,118,2490,957337200
338,118,2513,951894000
339,118,2512,951894000
340,118,2501,955695600
341,118,2467,956473200
342,118,2507,951980400
343,119,2522,968742000
344,120,1071,941094000
345,120,2553,941094000
346,120,265,941094000
347,120,161,941007600
348,120,344,941007600
349,121,465,948351600
350,122,295,1076050800
351,123,606,948351600
352,123,478,957942000
353,123,2639,948006000
354,123,2605,959410800
355,123,1865,951030000
356,123,2628,948870000
357,123,338,947833200
358,123,2643,944982000
359,123,2634,948438000
360,123,226,957337200
361,123,53,949302000
362,123,2595,1031122800
363,124,2645,1126076400
364,125,478,959238000
365,125,104,959238000
366,125,2661,959842800
367,125,1447,959929200
368,125,1233,966236400
369,126,2676,1007017200
370,126,912,1007362800
371,127,315,946710000
372,128,2682,1181458800
373,129,2693,964162800
374,129,2692,964162800
375,130,70,948265200
376,130,265,948265200
377,131,161,954313200
378,131,2725,948265200
379,131,606,948351600
380,131,2711,949734000
381,132,2739,1105081200
382,133,333,948178800
383,134,2754,1010818800
384,135,2758,978850800
385,135,951,949302000
386,136,1831,948524400
387,136,2771,947574000
388,137,2777,1159599600
389,138,70,954486000
390,139,2793,975999600
391,140,1945,947746800
392,140,2771,947746800
393,140,561,948697200
394,140,2808,947746800
395,141,2814,1073631600
396,141,1096,1072594800
397,141,2829,976863600
398,141,2836,974790000
399,142,2851,947314800
400,143,2650,970729200
401,144,2770,948092400
402,144,2861,956041200
403,145,941,963730800
404,145,2881,963903600
405,145,14,964767600
406,146,261,947660400
407,147,399,948092400
408,147,451,948092400
409,148,2910,1058425200
410,149,2915,974703600
411,150,2919,1223881200
412,151,138,982134000
413,151,1850,989391600
414,152,161,957510000
415,152,2932,1002524400
416,153,2941,1061881200
417,154,188,958719600
418,154,1940,958287600
419,154,2963,958374000
420,154,82,958460400
421,155,2471,977122800
422,155,2989,978678000
423,155,620,968914800
424,155,1682,973753200
425,155,206,970383600
426,155,2979,995871600
427,156,1196,948783600
428,156,1908,948006000
429,157,129,948351600
430,157,2542,946969200
431,157,2035,948006000
432,157,2387,968482800
433,157,301,957510000
434,157,3057,948697200
435,157,2562,950857200
436,157,106,948006000
437,157,86,946364400
438,157,3041,959324400
439,158,70,948178800
440,158,1682,947833200
441,158,1447,947833200
442,159,3086,1156575600
443,159,3089,1029222000
444,159,3091,995958000
445,159,3109,988700400
446,159,2340,988786800
447,159,3107,988786800
448,159,1,988959600
449,160,3116,950166000
450,161,1257,1055833200
451,161,86,1055919600
452,162,2742,1208156400
453,163,38,947401200
454,163,3154,1045551600
455,164,634,964681200
456,165,3065,962175600
457,166,1370,985417200
458,166,1423,978246000
459,167,480,947919600
460,167,2525,947919600
461,167,3196,951807600
462,167,3205,943772400
463,167,1257,940662000
464,168,3213,974530800
465,169,1389,996044400
466,170,3233,954572400
467,171,3249,965718000
468,171,3241,968396400
469,172,3258,1293260400
470,173,1729,943426800
471,174,1682,959583600
472,175,2488,946969200
473,176,3287,975999600
474,177,3302,1150527600
475,178,3330,950598000
476,178,1094,961830000
477,178,3310,977554800
478,178,1631,950166000
479,178,2383,952930800
480,178,1246,953881200
481,179,322,1016694000
482,179,91,972025200
483,179,1257,991897200
484,179,87,972284400
485,179,3350,1006671600
486,179,3371,974098800
487,179,2923,991983600
488,179,3344,1057734000
489,180,2671,1072162800
490,180,3386,1078297200
491,180,2661,1030863600
492,180,3393,1057388400
493,180,3402,1028617200
494,181,2945,998982000
495,181,3423,988614000
496,181,3417,988614000
497,182,3444,974444400
498,182,1428,942217200
499,182,3439,975135600
500,183,3453,945068400
501,184,3463,980406000
502,185,3467,948870000
503,186,3470,975654000
504,186,1417,947487600
505,186,1415,962694000
506,187,2524,955782000
507,187,2256,955782000
508,188,3493,985676400
509,188,2639,967359600
510,189,447,948438000
511,189,3497,1001487600
512,190,2260,947833200
513,190,333,947833200
514,191,2076,962521200
515,191,3521,975999600
516,191,3517,991551600
517,192,3540,1206774000
518,192,3538,1206774000
519,193,2260,943254000
520,193,2923,991206000
521,194,785,1139122800
522,195,2260,988441200
523,195,2875,988354800
524,196,3573,984639600
525,197,1422,946191600
526,197,318,947314800
527,198,1230,979887600
528,199,87,957855600
529,200,3597,949388400
530,201,1485,1061881200
531,201,3609,1121151600
532,201,3620,1093849200
533,201,3631,1055228400
534,201,3630,1055746800
535,202,3639,942735600
536,203,3643,983602800
537,204,3645,960188400
538,205,41,1163055600
539,206,265,944982000
540,207,1820,958978800
541,207,266,949474800
542,208,728,1163487600
543,209,3678,1065682800
544,210,3688,982998000
545,210,2565,982738800
546,211,1631,950857200
547,212,1927,971852400
548,213,250,999586800
549,214,3712,1201330800
550,215,2440,946450800
551,216,3744,994057200
552,216,3743,994230000
553,216,3736,995958000
554,216,1959,991292400
555,216,653,988354800
556,217,3769,1012546800
557,218,3773,958287600
558,218,1850,966236400
559,219,261,948006000
560,219,369,948092400
561,220,2519,948956400
562,221,2207,972802800
563,221,1233,960620400
564,221,1682,960015600
565,221,985,1008486000
566,221,3808,963817200
567,222,3824,950511600
568,222,86,951375600
569,222,229,950770800
570,223,3678,976345200
571,223,3196,980492400
572,223,3844,985330800
573,223,3857,967359600
574,223,3854,972802800
575,224,2697,973753200
576,224,3863,973234800
577,225,3867,966668400
578,226,1172,956473200
579,226,331,945932400
580,227,3888,937724400
581,227,161,939366000
582,228,2035,977468400
583,228,1692,964594800
584,228,86,963558000
585,229,3922,953103600
586,229,1831,961138800
587,229,1868,962348400
588,229,90,952412400
589,229,3917,956300400
590,230,3929,1037430000
591,230,3939,964508400
592,230,3930,1027753200
593,231,3220,1146121200
594,232,3951,1014966000
595,233,3812,958633200
596,233,59,960274800
597,233,2623,953881200
598,233,3977,956041200
599,233,1023,964594800
600,233,2796,950684400
601,233,3963,980146800
602,234,2192,1065078000
603,234,4013,1053932400
604,234,4008,1098687600
605,235,548,993711600
606,235,4015,991206000
607,235,314,993193200
608,236,158,971593200
609,236,548,963212400
610,237,4037,996130800
611,238,4044,952930800
612,239,2510,974962800
613,240,2279,977036400
614,240,108,976777200
615,240,4065,977209200
616,240,2650,984034800
617,241,4071,966236400
618,242,4082,1026198000
619,243,974,995266800
620,244,3159,989564400
621,244,2070,989305200
622,245,2634,1085986800
623,245,4115,1086764400
624,246,4127,1196924400
625,246,4132,1196751600
626,247,3037,954658800
627,247,1423,956041200
628,248,4161,961743600
629,248,4162,961743600
630,248,718,961398000
631,248,4158,962262000
632,248,4154,964767600
633,249,4174,1041577200
634,249,4109,1036911600
635,250,6,957855600
636,250,1255,956127600
637,251,4197,1142924400
638,252,2923,990255600
639,253,4221,1078988400
640,253,4222,1070521200
641,253,4246,1064559600
642,253,3092,1067756400
643,253,4234,1067583600
644,253,4229,1069052400
645,253,4256,1060671600
646,253,4257,1060585200
647,254,1709,946710000
648,254,4268,957855600
649,254,1033,946882800
650,254,338,948610800
651,254,1814,955177200
652,255,4295,1183359600
653,256,4307,1041231600
654,257,4314,1201244400
655,258,4325,972543600
656,258,188,951116400
657,259,161,954226800
658,260,3789,971852400
659,260,4341,1256972400
660,261,1422,950079600
661,261,560,950598000
662,261,6,956559600
663,262,797,1023260400
664,263,4385,1020063600
665,263,294,961311600
666,263,655,963385200
667,263,498,963385200
668,263,45,961398000
669,263,1092,964076400
670,264,4412,970210800
671,264,4410,971420400
672,265,4420,963558000
673,266,811,1023433200
674,266,251,1023519600
675,266,286,1024902000
676,267,2361,964249200
677,267,3217,965372400
678,268,2383,981788400
679,269,983,963558000
680,269,2512,963385200
681,270,4467,1073631600
682,270,4221,1076050800
683,270,3694,1068793200
684,271,4484,962780400
685,271,4489,962780400
686,271,4481,987577200
687,271,3887,962780400
688,272,942,1148108400
689,273,4502,952153200
690,273,4523,948956400
691,273,4370,951462000
692,273,1202,948956400
693,273,837,950511600
694,273,325,948956400
695,273,543,948870000
696,274,4542,978591600
697,275,1113,959410800
698,276,2034,960361200
699,277,2362,992847600
700,277,4554,996390000
701,278,1210,950511600
702,278,1815,947660400
703,279,3032,1020236400
704,279,4571,1034578800
705,280,4582,1078902000
706,281,3195,961398000
707,282,4598,1036393200
708,283,4606,994230000
709,284,3763,1056178800
710,285,4634,1086937200
711,285,4623,1093330800
712,285,4626,1091430000
713,286,250,965372400
714,287,4480,968742000
715,288,3691,947833200
716,289,2650,1004857200
717,289,14,1005202800
718,290,424,984553200
719,290,1174,973753200
720,290,4668,985244400
721,291,415,980838000
722,291,401,985503600
723,292,4690,975308400
724,293,3159,977295600
725,293,2881,978678000
726,294,4698,1002783600
727,295,4704,968914800
728,295,4706,961052400
729,296,3281,961657200
730,297,2968,956473200
731,298,2830,951462000
732,299,342,949302000
733,299,91,949993200
734,300,4745,990687600
735,301,120,1175670000
736,301,4752,1175151600
737,301,4757,1119855600
738,301,4767,986281200
739,301,4758,1118559600
740,302,427,1005548400
741,302,1248,1000796400
742,303,4793,1176188400
743,303,4798,1142406000
744,304,4801,961398000
745,304,1682,962002800
746,305,1699,959497200
747,305,41,950166000
748,305,294,953622000
749,305,265,951894000
750,306,4825,1077519600
751,306,4821,1077519600
752,307,3916,993452400
753,307,4841,949647600
754,308,4860,948265200
755,308,451,948265200
756,308,2471,948351600
757,308,134,989650800
758,309,3207,948438000
759,310,77,947401200
760,310,4870,947401200
761,310,2692,949129200
762,311,4892,948870000
763,312,4896,1079766000
764,312,4900,1059116400
765,313,1791,981961200
766,314,4913,1131433200
767,314,4910,1174028400
768,315,2883,956473200
769,316,2691,972111600
770,317,4933,948524400
771,317,291,948610800
772,318,3488,960706800
773,319,2808,993279600
774,320,457,983170800
775,321,4766,965631600
776,321,2876,984639600
777,321,4647,969865200
778,322,2881,949734000
779,322,3583,959583600
780,322,3512,959583600
781,323,5003,1011682800
782,323,4115,966150000
783,323,2560,976777200
784,323,5017,966236400
785,323,5011,979023600
786,323,4976,1166857200
787,323,5014,968742000
788,323,3423,1015657200
789,324,4106,969692400
790,325,258,964076400
791,326,160,949215600
792,327,5056,953017200
793,327,5076,948351600
794,327,5071,948956400
795,327,125,953017200
796,327,3795,949042800
797,327,5058,952671600
798,327,5072,948956400
799,327,5065,952066800
800,328,1832,944290800
801,328,2605,951894000
802,329,2605,1203058800
803,329,1940,1202454000
804,329,2398,1205910000
805,329,744,1197788400
806,330,4685,1105686000
807,331,1108,955177200
808,332,5119,949129200
809,333,2279,946450800
810,333,1092,963990000
811,333,4896,939193200
812,333,2701,938934000
813,333,754,947401200
814,333,2709,940230000
815,333,436,964076400
816,333,344,938934000
817,333,941,963990000
818,334,41,971247600
819,335,1108,974790000
820,335,460,969606000
821,335,161,969606000
822,335,941,969606000
823,335,347,982134000
824,336,2279,1102834800
825,336,5204,995353200
826,336,129,996735600
827,336,1726,999932400
828,337,1092,963990000
829,338,1082,972284400
830,338,2628,948265200
831,338,5224,945068400
832,339,5226,1002265200
833,340,4860,948006000
834,341,5239,982566000
835,342,5246,963558000
836,342,5256,946364400
837,343,5261,960361200
838,344,545,973062000
839,345,5278,947574000
840,345,3210,947833200
841,345,4891,947574000
842,346,313,975999600
843,346,4330,948092400
844,346,5284,971074800
845,346,5295,948092400
846,347,941,964422000
847,347,1372,949042800
848,347,5302,957250800
849,347,5306,955263600
850,348,347,951807600
851,349,5321,954140400
852,350,5330,1019804400
853,350,5331,1019804400
854,351,2768,947919600
855,352,5346,1044687600
856,353,1267,971506800
857,353,25,967878000
858,353,2522,954054000
859,354,4352,947833200
860,355,5363,1004511600
861,356,325,948697200
862,357,5375,947314800
863,358,5379,1125385200
864,359,5388,991638000
865,359,3645,990342000
866,360,5399,948697200
867,360,865,947746800
868,361,1699,1000710000
869,362,5411,966927600
870,362,4286,978764400
871,363,1447,989737200
872,363,42,986886000
873,363,45,986886000
874,363,74,989132400
875,363,5419,990342000
876,363,1355,986108400
877,364,5437,1213081200
878,364,3853,1215673200
879,364,5436,1214550000
880,365,25,976431600
881,366,5453,937551600
882,367,1909,951375600
883,368,953,1013410800
884,369,5465,977209200
885,370,49,946018800
886,371,695,1018767600
887,371,138,1018767600
888,372,4648,969865200
889,372,2256,957855600
890,373,5484,948870000
891,374,4904,983862000
892,374,2432,983862000
893,375,127,1111734000
894,375,238,1061017200
895,376,345,955522800
896,377,2256,952671600
897,377,4938,952758000
898,377,4489,952153200
899,378,5524,948783600
900,378,1033,953017200
901,379,3352,995612400
902,379,5535,988786800
903,380,2275,955609200
904,381,4224,959151600
905,381,3092,952239600
906,382,5550,956646000
907,382,267,958892400
908,383,1271,947746800
909,384,41,1174978800
910,384,5569,1174892400
911,385,5576,971247600
912,385,1850,967532400
913,386,1832,945414000
914,386,2701,945414000
915,387,5589,1085554800
916,388,1840,982047600
917,389,941,963298800
918,389,3593,972802800
919,390,41,950598000
920,390,331,950598000
921,391,4449,1012806000
922,392,2212,972543600
923,393,5646,1019026800
924,393,4995,1043650800
925,393,474,1018249200
926,393,2255,1020063600
927,393,5636,1020150000
928,393,5642,1019458800
929,394,548,959410800
930,394,38,958287600
931,394,41,962780400
932,394,2229,954399600
933,394,903,954399600
934,395,5739,1015484400
935,395,5791,962694000
936,395,5072,962866800
937,395,5789,962780400
938,395,5708,1105945200
939,395,2842,995007600
940,395,5790,962694000
941,395,5782,962866800
942,395,2931,963903600
943,395,2101,993625200
944,395,1731,962953200
945,395,4099,964594800
946,395,5788,962780400
947,395,5727,1054105200
948,395,747,1064559600
949,395,5754,966322800
950,395,847,963903600
951,395,1014,962694000
952,396,5823,970815600
953,396,5811,978073200
954,396,105,978418800
955,396,5799,1047279600
956,396,1412,977382000
957,396,2378,973926000
958,396,5819,973234800
959,396,3509,978159600
960,397,5239,1019804400
961,398,4758,1141455600
962,399,4557,982220400
963,400,1699,965458800
964,400,406,981183600
965,400,5845,1079766000
966,401,261,947574000
967,401,561,947401200
968,402,4860,1209884400
969,402,5868,1206774000
970,403,451,955868400
971,404,2385,950598000
972,404,1255,969606000
973,404,2260,974790000
974,405,3185,1021446000
975,405,1430,983862000
976,405,5922,980665200
977,405,4994,1017558000
978,405,5906,1014879600
979,405,1092,987231600
980,406,606,943081200
981,406,3488,939193200
982,407,5942,1022137200
983,407,5952,980146800
984,407,3365,997167600
985,408,86,959756400
986,408,326,949129200
987,408,81,959410800
988,409,4832,953881200
989,410,0,977468400
990,411,143,949388400
991,411,2881,948092400
992,412,1608,949820400
993,412,5979,949129200
994,412,5982,948783600
995,413,3773,964594800
996,414,2045,947833200
997,415,1423,959497200
998,415,2488,959497200
999,416,451,958633200
1000,417,6011,977986800
1001,417,2673,984121200
1002,417,374,962434800
1003,417,1561,987490800
1004,418,6023,981270000
1005,418,108,977382000
1006,418,2474,977382000
1007,418,4607,977382000
1008,418,1380,977382000
1009,419,190,991378800
1010,419,811,991638000
1011,420,4173,1055574000
1012,420,4191,954658800
1013,420,6005,1021791600
1014,420,6085,1156575600
1015,420,1955,990946800
1016,420,20,969260400
1017,420,6061,1235977200
1018,420,2923,990342000
1019,420,2371,953362800
1020,420,6164,968137200
1021,420,6138,1021100400
1022,420,4956,991983600
1023,420,6129,1058511600
1024,420,1041,955177200
1025,420,127,1144998000
1026,420,339,946882800
1027,420,3381,1138863600
1028,420,6116,1075273200
1029,420,6078,1172905200
1030,420,6112,1088319600
1031,420,5685,1172818800
1032,420,6165,962953200
1033,420,3804,966754800
1034,420,6072,1181977200
1035,420,320,949474800
1036,420,5532,1012633200
1037,421,6186,1215500400
1038,422,2629,994575600
1039,422,3773,1009090800
1040,423,369,966409200
1041,424,1071,954918000
1042,425,3851,999068400
1043,426,5450,985762800
1044,427,2560,963039600
1045,427,1176,968310000
1046,427,1825,962434800
1047,428,25,943686000
1048,429,2035,939798000
1049,430,6339,1175238000
1050,430,6299,1216969200
1051,430,6497,1084604400
1052,430,3383,1116486000
1053,430,294,1104822000
1054,430,6354,1160118000
1055,430,4769,1104649200
1056,430,5331,1090393200
1057,430,723,1124434800
1058,430,6300,1216191600
1059,430,6496,1084863600
1060,430,6441,1106982000
1061,430,6401,1124002800
1062,430,6054,1242111600
1063,430,6481,1090393200
1064,430,6510,1071730800
1065,430,5226,1096268400
1066,430,6361,1154847600
1067,430,6407,1121065200
1068,430,86,1109228400
1069,430,6090,1252393200
1070,430,4116,1233644400
1071,430,97,1090566000
1072,430,3033,1091862000
1073,430,6477,1090911600
1074,430,6406,1121410800
1075,430,898,1111474800
1076,430,4634,1090911600
1077,430,6473,1091257200
1078,430,4629,1114758000
1079,430,6512,1071471600
1080,430,6410,1120806000
1081,430,4749,1179212400
1082,430,6478,1090825200
1083,430,800,1176534000
1084,430,799,1081062000
1085,430,3382,1147071600
1086,430,1721,1134975600
1087,430,6445,1104044400
1088,430,6476,1090911600
1089,430,830,1094972400
1090,430,3551,1104303600
1091,430,3408,1073545200
1092,430,2711,1096959600
1093,430,4752,1112857200
1094,430,6396,1128236400
1095,430,2507,1114066800
1096,430,6506,1071903600
1097,430,6382,1138258800
1098,430,3838,1090047600
1099,430,6449,1100415600
1100,430,6413,1120287600
1101,430,6284,1245135600
1102,431,2242,946969200
1103,431,5804,960879600
1104,431,291,951721200
1105,431,6526,954831600
1106,431,2562,949647600
1107,431,6533,949561200
1108,431,6539,946364400
1109,431,3813,959929200
1110,432,502,952671600
1111,432,942,961225200
1112,432,6547,985503600
1113,433,613,962953200
1114,434,6557,1107759600
1115,435,6565,1170658800
1116,436,2567,965372400
1117,436,2540,971766000
1118,436,5909,974876400
1119,437,2629,983084400
1120,437,6585,1005807600
1121,437,1370,981442800
1122,437,898,982566000
1123,437,38,981702000
1124,437,41,981702000
1125,437,3191,982566000
1126,438,1430,963558000
1127,439,6602,1036220400
1128,440,6609,974962800
1129,441,620,949561200
1130,442,6620,990342000
1131,442,6615,995353200
1132,443,2205,994575600
1133,443,1246,994057200
1134,444,1627,981702000
1135,445,6631,949129200
1136,446,5270,965804400
1137,447,6642,972543600
1138,448,3207,948697200
1139,448,903,948697200
1140,449,232,957164400
1141,450,583,957596400
1142,450,82,957596400
1143,450,1731,957596400
1144,451,1731,960361200
1145,452,2283,959842800
1146,452,747,1006671600
1147,453,6677,1059375600
1148,453,6673,1096527600
1149,454,4485,978764400
1150,455,1583,971247600
1151,455,2020,974530800
1152,455,6685,986454000
1153,455,2837,972802800
1154,456,1919,946969200
1155,456,1202,947574000
1156,457,6703,958806000
1157,458,6709,1091257200
1158,459,4330,947314800
1159,459,4871,953622000
1160,459,4287,947574000
1161,460,5134,949474800
1162,460,74,954572400
1163,460,320,957682800
1164,461,6727,1197874800
1165,462,6736,984466800
1166,463,41,959151600
1167,463,451,948438000
1168,464,3800,948783600
1169,465,6,960534000
1170,465,5973,960361200
1171,465,653,960447600
1172,466,6760,1023951600
1173,467,21,971593200
1174,467,1224,972457200
1175,468,3233,975567600
1176,468,6781,974012400
1177,468,667,973753200
1178,468,6779,974098800
1179,468,2562,975567600
1180,469,2808,994748400
1181,469,6790,1020841200
1182,470,6782,994489200
1183,471,21,955609200
1184,472,5291,971420400
1185,473,6083,1172127600
1186,473,7017,1141455600
1187,473,2200,1164265200
1188,473,5588,1182322800
1189,473,4843,1120114800
1190,473,7031,1121583600
1191,473,7072,1083740400
1192,473,3376,981788400
1193,473,7147,993711600
1194,473,127,1206946800
1195,473,2782,994230000
1196,473,1760,1215759600
1197,473,3702,1038034800
1198,473,3667,1151478000
1199,473,4185,1200466800
1200,473,7156,989305200
1201,473,7178,967014000
1202,473,7067,1094713200
1203,473,6513,1158130800
1204,473,6899,1213513200
1205,473,7135,999586800
1206,473,6448,1215154800
1207,473,6874,1234854000
1208,473,7004,1155452400
1209,473,5883,1216537200
1210,473,6926,1198825200
1211,473,7063,1098687600
1212,473,5288,1119769200
1213,473,7118,1024038000
1214,473,821,1079074800
1215,473,2342,1178262000
1216,473,1694,990946800
1217,473,7075,1082617200
1218,473,2298,1035615600
1219,473,6936,1195023600
1220,473,427,1005548400
1221,473,6005,1020841200
1222,473,5808,1198911600
1223,473,7158,989218800
1224,473,6509,1021964400
1225,473,1168,1131865200
1226,473,7176,977814000
1227,473,4807,1154847600
1228,473,7040,1114844400
1229,473,6490,984639600
1230,473,5001,1113375600
1231,473,3046,1194418800
1232,473,6965,1174633200
1233,473,3930,1068102000
1234,473,1449,1199516400
1235,473,6439,1076742000
1236,473,6600,1119078000
1237,473,6894,1217833200
1238,473,3058,1140678000
1239,473,3844,987231600
1240,473,7163,987404400
1241,473,4112,1088233200
1242,473,4765,1064646000
1243,473,3582,1171350000
1244,473,5418,1211007600
1245,473,7153,991033200
1246,473,6129,1200726000
1247,473,1179,1104044400
1248,473,6956,1179126000
1249,473,6484,985244400
1250,473,5477,1150959600
1251,473,6282,1200639600
