,uid,iid,ts
384,28,466,975826800
385,28,261,984553200
386,28,464,985071600
387,28,463,985244400
388,28,458,1005289200
389,28,459,1005289200
390,28,457,1016089200
391,28,456,1016780400
392,28,455,1017126000
393,29,503,953967600
394,29,502,954313200
395,29,500,956127600
396,29,499,957596400
397,29,498,957855600
398,29,496,973234800
399,29,495,978505200
400,29,494,982134000
401,29,493,982566000
402,29,490,1155798000
403,30,507,957682800
404,30,504,957942000
405,30,505,957942000
406,30,506,957942000
407,30,253,958114800
408,31,534,976258800
409,31,535,976258800
410,31,533,976863600
411,31,532,977468400
412,31,531,978073200
413,31,529,979974000
414,31,527,981183600
415,31,528,981183600
416,31,525,984726000
417,31,524,987145200
418,31,523,987836400
419,31,522,988614000
420,31,521,989564400
421,31,397,989650800
422,31,520,991465200
423,31,519,992070000
424,31,518,993193200
425,31,517,994057200
426,31,516,995612400
427,31,515,996217200
428,31,514,1000450800
429,31,513,1001660400
430,31,511,1010041200
431,31,510,1013065200
432,31,509,1019026800
433,31,508,1024038000
434,32,572,959583600
435,32,569,959670000
436,32,570,959670000
437,32,571,959670000
438,32,568,959929200
439,32,567,960188400
440,32,91,960274800
441,32,562,961398000
442,32,561,961743600
443,32,1,961830000
444,32,560,962694000
445,32,557,962780400
446,32,558,962780400
447,32,552,964162800
448,32,553,964162800
449,32,554,964162800
450,32,549,964422000
451,32,547,964767600
452,32,325,965286000
453,32,546,965458800
454,32,545,970815600
455,32,544,970988400
456,32,543,971161200
457,32,541,972802800
458,32,540,972889200
459,32,539,974703600
460,32,538,974790000
461,32,536,974962800
462,33,583,963298800
463,33,582,963385200
464,33,581,963903600
465,33,580,963990000
466,33,579,965286000
467,33,578,970556400
468,33,577,971074800
469,33,575,977295600
470,33,576,977295600
471,33,574,1027926000
472,33,573,1179903600
473,34,590,971074800
474,34,589,976172400
475,34,585,976518000
476,34,587,976518000
477,34,588,976518000
478,34,584,999759600
479,35,460,947660400
480,35,624,948697200
481,35,625,948697200
482,35,102,948870000
483,35,469,948956400
484,35,622,948956400
485,35,623,948956400
486,35,621,949302000
487,35,620,949388400
488,35,249,949474800
489,35,302,949474800
490,35,614,949474800
491,35,615,949474800
492,35,616,949474800
493,35,617,949474800
494,35,618,949474800
495,35,374,949561200
496,35,607,949561200
497,35,610,949561200
498,35,612,949561200
499,35,613,949561200
500,35,606,949647600
501,35,605,949820400
502,35,602,949993200
503,35,603,949993200
504,35,127,950079600
505,35,599,950079600
506,35,600,950079600
507,35,601,950079600
508,35,382,959756400
509,35,598,959756400
510,35,594,969433200
511,35,595,969433200
512,35,593,970556400
513,35,591,1029308400
514,36,634,953881200
515,36,633,957510000
516,36,632,974876400
517,36,631,977382000
518,36,630,989218800
519,36,628,1009954800
520,36,627,1013670000
521,36,626,1041836400
522,37,0,974703600
523,37,87,974703600
524,37,323,974703600
525,37,333,974703600
526,37,654,974703600
527,37,345,974790000
528,37,652,974790000
529,37,653,974790000
530,37,649,974962800
531,37,650,974962800
532,37,651,974962800
533,37,647,975308400
534,37,648,975308400
535,37,646,977036400
536,37,645,977122800
537,37,644,977209200
538,37,641,978159600
539,37,642,978159600
540,37,643,978159600
541,37,639,985158000
542,37,638,993452400
543,37,637,997426800
544,37,636,1004684400
545,38,665,955263600
546,38,666,955263600
547,38,667,955263600
548,38,664,961484400
549,38,659,962002800
550,38,660,962002800
551,38,658,962780400
552,38,657,971938800
553,39,250,992156400
554,39,238,993970800
555,39,838,994489200
556,39,837,995612400
557,39,147,996735600
558,39,835,1001660400
559,39,833,1003561200
560,39,832,1003993200
561,39,831,1004425200
562,39,830,1005980400
563,39,829,1010127600
564,39,828,1010905200
565,39,827,1011510000
566,39,826,1012201200
567,39,825,1013929200
568,39,824,1014620400
569,39,823,1017385200
570,39,822,1019372400
571,39,821,1020150000
572,39,820,1021446000
573,39,819,1022655600
574,39,818,1023087600
575,39,817,1023778800
576,39,816,1024470000
577,39,815,1024642800
578,39,814,1024902000
579,39,813,1025766000
580,39,812,1026198000
581,39,811,1027321200
582,39,317,1028530800
583,39,808,1032505200
584,39,41,1032850800
585,39,807,1034665200
586,39,806,1035183600
587,39,805,1035356400
588,39,804,1035702000
589,39,803,1036220400
590,39,802,1036393200
591,39,801,1039590000
592,39,800,1040367600
593,39,799,1040540400
594,39,798,1041577200
595,39,797,1041750000
596,39,796,1041922800
597,39,794,1043478000
598,39,793,1043650800
599,39,792,1043823600
600,39,791,1044342000
601,39,790,1044514800
602,39,789,1045638000
603,39,788,1045810800
604,39,787,1046156400
605,39,786,1047020400
606,39,785,1047625200
607,39,784,1047970800
608,39,783,1048575600
609,39,782,1048834800
610,39,781,1049007600
611,39,780,1049266800
612,39,779,1049439600
613,39,778,1049871600
614,39,777,1050044400
615,39,776,1050390000
616,39,775,1051081200
617,39,774,1051254000
618,39,773,1051599600
619,39,772,1052204400
620,39,771,1052722800
621,39,770,1053068400
622,39,768,1053846000
623,39,767,1054191600
624,39,766,1054710000
625,39,765,1054882800
626,39,764,1055746800
627,39,763,1056351600
628,39,762,1056870000
629,39,759,1058425200
630,39,758,1058598000
631,39,757,1058770800
632,39,756,1059548400
633,39,755,1061881200
634,39,754,1062226800
635,39,753,1062486000
636,39,752,1063522800
637,39,751,1063695600
638,39,750,1063782000
639,39,749,1065510000
640,39,748,1066201200
641,39,747,1066978800
642,39,746,1067151600
643,39,745,1067324400
644,39,744,1068447600
645,39,743,1069743600
646,39,742,1070521200
647,39,741,1071471600
648,39,739,1071990000
649,39,738,1072162800
650,39,737,1072422000
651,39,736,1073631600
652,39,735,1073804400
653,39,734,1074322800
654,39,733,1075273200
655,39,732,1075446000
656,39,730,1075791600
657,39,729,1077260400
658,39,728,1077519600
659,39,727,1078124400
660,39,726,1078642800
661,39,725,1079247600
662,39,724,1081580400
663,39,723,1082098800
664,39,722,1082185200
665,39,721,1083394800
666,39,719,1086246000
667,39,718,1087110000
668,39,715,1088146800
669,39,714,1089097200
670,39,713,1091170800
671,39,711,1091948400
672,39,710,1093158000
673,39,709,1096182000
674,39,708,1097478000
675,39,707,1103526000
676,39,706,1104303600
677,39,705,1104476400
678,39,704,1104562800
679,39,703,1104908400
680,39,702,1105167600
681,39,701,1105340400
682,39,700,1105513200
683,39,699,1106463600
684,39,698,1110006000
685,39,697,1114326000
686,39,696,1114498800
687,39,695,1115708400
688,39,694,1116831600
689,39,693,1120287600
690,39,692,1123743600
691,39,691,1126681200
692,39,690,1127372400
693,39,689,1129532400
694,39,688,1133334000
695,39,687,1143356400
696,39,686,1150009200
697,39,684,1156834800
698,39,683,1172127600
699,39,682,1172300400
700,39,680,1172559600
701,39,681,1172559600
702,39,679,1172818800
703,39,678,1172905200
704,39,677,1173337200
705,39,676,1173855600
706,39,675,1174201200
707,39,131,1174460400
708,39,674,1174892400
709,39,672,1176274800
710,39,671,1181804400
711,39,670,1182495600
712,39,669,1185346800
713,39,311,1186815600
714,39,668,1188025200
715,40,852,969692400
716,40,850,969778800
717,40,849,970038000
718,40,848,970297200
719,40,846,970383600
720,40,847,970383600
721,40,844,970902000
722,40,845,970902000
723,40,843,970988400
724,40,842,971593200
725,40,841,972111600
726,40,839,974617200
727,41,60,951030000
728,41,63,951030000
729,41,864,951030000
730,41,866,951030000
731,41,867,951030000
732,41,868,951030000
733,41,348,955954800
734,41,859,955954800
735,41,861,955954800
736,41,862,955954800
737,41,863,955954800
738,41,857,956041200
739,41,858,956041200
740,41,854,962348400
741,41,855,962348400
742,41,155,980406000
743,42,254,952671600
744,42,888,952758000
745,42,886,953276400
746,42,883,959238000
747,42,882,960534000
748,42,880,961311600
749,42,879,961570800
750,42,234,961830000
751,42,463,962002800
752,42,878,962348400
753,42,877,962694000
754,42,876,962953200
755,42,617,963126000
756,42,875,963903600
757,42,874,964076400
758,42,873,964249200
759,42,871,964940400
760,42,872,964940400
761,42,870,977209200
762,42,869,1009436400
763,43,901,970124400
764,43,900,970988400
765,43,898,973407600
766,43,896,973926000
767,43,897,973926000
768,43,894,974617200
769,43,891,975394800
770,43,116,975481200
771,43,890,993366000
772,43,889,993625200
773,44,918,938588400
774,44,920,938588400
775,44,921,938588400
776,44,922,938588400
777,44,923,938588400
778,44,502,939193200
779,44,916,939193200
780,44,913,939452400
781,44,914,939452400
782,44,908,939538800
783,44,909,939538800
784,44,911,939538800
785,44,905,940316400
786,44,906,940316400
787,44,907,940316400
788,44,904,941612400
789,44,903,946537200
790,45,957,972889200
791,45,952,972975600
792,45,953,972975600
793,45,954,972975600
794,45,955,972975600
795,45,956,972975600
796,45,951,973062000
797,45,949,973148400
798,45,947,975913200
799,45,945,978073200
800,45,946,978073200
801,45,942,978591600
802,45,941,978764400
803,45,940,978850800
804,45,36,979023600
805,45,939,979801200
806,45,938,980146800
807,45,937,980578800
808,45,936,985158000
809,45,41,985590000
810,45,935,986367600
811,45,932,1002697200
812,45,930,1003561200
813,45,931,1003561200
814,45,929,1003734000
815,45,928,1006239600
816,45,927,1007103600
817,45,926,1008399600
818,45,925,1011423600
819,45,924,1016780400
820,46,988,960966000
821,46,989,960966000
822,46,991,960966000
823,46,992,960966000
824,46,267,961052400
825,46,984,961052400
826,46,987,961052400
827,46,983,961138800
828,46,979,964508400
829,46,976,965199600
830,46,978,965199600
831,46,974,966927600
832,46,973,967446000
833,46,972,967705200
834,46,971,968655600
835,46,970,969606000
836,46,968,971766000
837,46,965,972543600
838,46,966,972543600
839,46,967,972543600
840,46,964,973062000
841,46,963,973580400
842,46,962,974703600
843,46,958,977209200
844,47,1030,963903600
845,47,1031,963903600
846,47,1033,963903600
847,47,1028,964076400
848,47,1029,964076400
849,47,1025,964335600
850,47,1026,964335600
851,47,1023,964422000
852,47,1024,964422000
853,47,1022,966236400
854,47,1017,966322800
855,47,1018,966322800
856,47,1019,966322800
857,47,1020,966322800
858,47,1014,966495600
859,47,1016,966495600
860,47,1010,966582000
861,47,1011,966582000
862,47,1012,966582000
863,47,1013,966582000
864,47,1008,966668400
865,47,1009,966668400
866,47,1006,966754800
867,47,1007,966754800
868,47,1005,967273200
869,47,1004,967618800
870,47,1003,967705200
871,47,1001,971074800
872,47,1000,978246000
873,47,999,986194800
874,47,998,986367600
875,47,997,1051081200
876,47,996,1086246000
877,47,995,1087023600
878,47,994,1090566000
879,47,993,1224745200
880,48,1041,955522800
881,48,1039,955695600
882,48,22,955782000
883,48,1037,955954800
884,48,265,956041200
885,48,1036,956041200
886,48,6,957510000
887,48,1035,958114800
888,49,561,941871600
889,49,1144,941871600
890,49,1143,941958000
891,49,1139,942044400
892,49,1141,942044400
893,49,1142,942044400
894,49,1138,942303600
895,49,1136,943858800
896,49,1135,943945200
897,49,1134,944031600
898,49,1132,945673200
899,49,1130,947919600
900,49,1131,947919600
901,49,1128,948265200
902,49,1129,948265200
903,49,1124,948870000
904,49,1125,948870000
905,49,1122,948956400
906,49,1123,948956400
907,49,1120,949042800
908,49,1121,949042800
909,49,541,949474800
910,49,1118,949474800
911,49,1119,949474800
912,49,1114,950943600
913,49,1115,950943600
914,49,1116,950943600
915,49,1113,951289200
916,49,1111,952930800
917,49,1108,953708400
918,49,1095,954313200
919,49,570,954745200
920,49,1105,958114800
921,49,1104,958460400
922,49,980,960879600
923,49,1097,962175600
924,49,1091,964422000
925,49,549,965199600
926,49,539,965286000
927,49,1090,965977200
928,49,1089,966322800
929,49,974,967532400
930,49,1087,968137200
931,49,1086,968310000
932,49,1082,971938800
933,49,536,974358000
934,49,1080,974530800
935,49,1079,977554800
936,49,1077,982911600
937,49,1076,983516400
938,49,1075,986540400
939,49,23,992588400
940,49,1072,992588400
941,49,1069,994316400
942,49,1066,998377200
943,49,1065,1002610800
944,49,1064,1006930800
945,49,1063,1013324400
946,49,1062,1015052400
947,49,1061,1016953200
948,49,1058,1028790000
949,49,1057,1031209200
950,49,1056,1032159600
951,49,1055,1033023600
952,49,1052,1042354800
953,49,1051,1044687600
954,49,1050,1046934000
955,49,1049,1050908400
956,49,1047,1053932400
957,49,1048,1053932400
958,49,1045,1069138800
959,49,1044,1070866800
960,49,1042,1106809200
961,50,1153,974703600
962,50,1000,974790000
963,50,110,975654000
964,50,1151,975826800
965,50,893,977814000
966,50,1148,978332400
967,50,1147,981529200
968,50,1146,986972400
969,50,1145,989564400
970,51,56,954140400
971,51,1194,954140400
972,51,1195,954140400
973,51,1192,954658800
974,51,1193,954658800
975,51,1191,954918000
976,51,320,955090800
977,51,1190,955090800
978,51,1189,955263600
979,51,1187,955436400
980,51,1186,955609200
981,51,1184,955954800
982,51,318,956214000
983,51,598,957250800
984,51,1181,957855600
985,51,1180,958892400
986,51,1179,958978800
987,51,6,959583600
988,51,1178,960102000
989,51,915,962694000
990,51,1176,963039600
991,51,1177,963039600
992,51,1175,964162800
993,51,1092,964854000
994,51,1174,967014000
995,51,1173,967186800
996,51,1172,967273200
997,51,1171,969087600
998,51,1170,971161200
999,51,1169,971334000
1000,51,1168,971506800
1001,51,1166,975999600
1002,51,1167,975999600
1003,51,1165,976863600
1004,51,1164,977295600
1005,51,1163,977986800
1006,51,1160,979801200
1007,51,1158,985330800
1008,51,1157,985417200
1009,51,1156,985762800
1010,51,1155,998204400
1011,51,1154,1004857200
1012,52,1210,948697200
1013,52,158,948870000
1014,52,1209,948956400
1015,52,1207,949042800
1016,52,1205,949302000
1017,52,1206,949302000
1018,52,1204,951289200
1019,52,1203,951634800
1020,52,1202,951807600
1021,52,1200,953881200
1022,52,1201,953881200
1023,53,653,945068400
1024,53,1257,945241200
1025,53,1256,947660400
1026,53,1255,949561200
1027,53,1254,950598000
1028,53,571,950684400
1029,53,1253,954486000
1030,53,1251,954831600
1031,53,41,955004400
1032,53,1250,955436400
1033,53,1246,958028400
1034,53,1247,958028400
1035,53,1248,958028400
1036,53,1249,958028400
1037,53,161,958114800
1038,53,1102,958719600
1039,53,1243,958719600
1040,53,1244,958719600
1041,53,1245,958719600
1042,53,1241,959324400
1043,53,1242,959324400
1044,53,81,959410800
1045,53,1238,959670000
1046,53,1239,959670000
1047,53,1237,959929200
1048,53,1236,960274800
1049,53,1235,960879600
1050,53,1231,962002800
1051,53,1230,962348400
1052,53,1229,962607600
1053,53,1228,967446000
1054,53,1227,967532400
1055,53,1226,968223600
1056,53,1225,969346800
1057,53,1223,972457200
1058,53,1224,972457200
1059,53,1222,973753200
1060,53,1176,976863600
1061,53,1220,976863600
1062,53,1221,976863600
1063,53,1218,978678000
1064,53,1217,983084400
1065,53,1216,983257200
1066,53,1215,996476400
1067,53,1214,1007103600
1068,53,1213,1021532400
1069,53,1212,1021618800
1070,53,1211,1252911600
1071,54,1264,977814000
1072,54,1261,977900400
1073,54,1262,977900400
1074,54,1258,1161241200
1075,54,1259,1161241200
1076,55,1271,948783600
1077,55,1270,948870000
1078,55,384,948956400
1079,55,369,949042800
1080,55,1267,949129200
1081,55,1266,949215600
1082,55,1265,949302000
1083,56,1433,964162800
1084,56,1432,964249200
1085,56,1427,971161200
1086,56,1428,971161200
1087,56,1425,971247600
1088,56,1422,971334000
1089,56,1423,971334000
1090,56,1424,971334000
1091,56,913,971420400
1092,56,1420,971420400
1093,56,114,971506800
1094,56,1418,971506800
1095,56,1419,971506800
1096,56,1414,971679600
1097,56,1415,971679600
1098,56,94,971766000
1099,56,1410,971852400
1100,56,1411,971852400
1101,56,1412,971852400
1102,56,1405,972198000
1103,56,134,972284400
1104,56,1040,972284400
1105,56,1403,972284400
1106,56,1404,972284400
1107,56,1401,972370800
1108,56,1402,972370800
1109,56,374,972716400
1110,56,45,972889200
1111,56,1394,973062000
1112,56,161,973148400
1113,56,1393,973148400
1114,56,1392,973234800
1115,56,1388,973407600
1116,56,1389,973407600
1117,56,1390,973407600
1118,56,1386,973494000
1119,56,1385,973580400
1120,56,1286,973666800
1121,56,1383,974098800
1122,56,1384,974098800
1123,56,1381,974444400
1124,56,1382,974444400
1125,56,1380,975049200
1126,56,1379,975135600
1127,56,1376,975481200
1128,56,1162,978505200
1129,56,1368,978937200
1130,56,107,979023600
1131,56,1360,980233200
1132,56,1362,980233200
1133,56,1363,980233200
1134,56,1364,980233200
1135,56,1365,980233200
1136,56,1366,980233200
1137,56,1355,980319600
1138,56,1357,980319600
1139,56,1358,980319600
1140,56,1359,980319600
1141,56,1353,980406000
1142,56,1354,980406000
1143,56,1350,980492400
1144,56,1351,980492400
1145,56,1352,980492400
1146,56,1348,980578800
1147,56,1347,980751600
1148,56,1345,981183600
1149,56,1187,982047600
1150,56,1343,982825200
1151,56,1344,982825200
1152,56,1342,982998000
1153,56,457,983084400
1154,56,1165,983170800
1155,56,1341,983170800
1156,56,1339,984553200
1157,56,1338,984639600
1158,56,1337,984812400
1159,56,1331,986713200
1160,56,1330,987318000
1161,56,1329,987404400
1162,56,1327,989996400
1163,56,1178,990082800
1164,56,1325,990428400
1165,56,1324,990514800
1166,56,1319,993279600
1167,56,633,993538800
1168,56,1317,993711600
1169,56,1314,994057200
1170,56,1312,994662000
1171,56,1313,994662000
1172,56,1311,994748400
1173,56,1310,994834800
1174,56,1309,995353200
1175,56,1308,995526000
1176,56,1306,996562800
1177,56,1305,997340400
1178,56,341,999154800
1179,56,965,999241200
1180,56,1303,999673200
1181,56,1302,1001314800
1182,56,1299,1005807600
1183,56,1298,1005894000
1184,56,1295,1011250800
1185,56,1291,1016002800
1186,56,1290,1017126000
1187,56,1287,1020668400
1188,56,111,1024297200
1189,56,1282,1024297200
1190,56,1276,1028271600
1191,56,1275,1028444400
1192,56,1273,1030345200
1193,56,484,1031122800
1194,56,1272,1049698800
1195,57,1470,941094000
1196,57,1471,941094000
1197,57,1472,941094000
1198,57,1467,941180400
1199,57,1468,941180400
1200,57,1403,941439600
1201,57,1466,941439600
1202,57,1465,941526000
1203,57,1151,941612400
1204,57,950,941698800
1205,57,265,942735600
1206,57,1464,943340400
1207,57,1463,943426800
1208,57,1462,943858800
1209,57,634,943945200
1210,57,1460,944031600
1211,57,1459,944463600
1212,57,1458,945068400
1213,57,1457,945846000
1214,57,417,946364400
1215,57,1456,946364400
1216,57,1454,946450800
1217,57,1455,946450800
1218,57,1452,948438000
1219,57,609,948870000
1220,57,1451,949302000
1221,57,1450,949474800
1222,57,261,951980400
1223,57,1449,951980400
1224,57,1448,954226800
1225,57,1447,954399600
1226,57,374,954486000
1227,57,1445,957855600
1228,58,1481,952498800
1229,58,1482,952498800
1230,58,417,952585200
1231,58,1479,952585200
1232,58,1480,952585200
1233,58,38,952844400
1234,58,1095,952844400
1235,58,1475,952844400
1236,58,1476,952844400
1237,58,1477,952844400
1238,58,1478,952844400
1239,58,1473,952930800
1240,59,1588,945241200
1241,59,1587,945586800
1242,59,27,946191600
1243,59,1138,946191600
1244,59,1586,946278000
1245,59,1583,947574000
1246,59,1582,947660400
1247,59,625,947746800
1248,59,1581,947833200
1249,59,1580,947919600
1250,59,1579,948092400
1251,59,1578,948524400
1252,59,469,948697200
1253,59,1577,948783600
1254,59,1576,949042800
1255,59,1575,949129200
1256,59,1574,954226800
1257,59,1573,954572400
1258,59,1572,954831600
1259,59,1571,956041200
1260,59,482,956300400
1261,59,1569,957078000
1262,59,495,958546800
1263,59,1568,958978800
1264,59,1567,959497200
1265,59,1565,962953200
1266,59,548,963212400
1267,59,1564,963990000
1268,59,374,964767600
1269,59,1563,965804400
1270,59,1561,967964400
1271,59,1560,972630000
1272,59,1559,975222000
1273,59,1558,976777200
1274,59,1557,978418800
1275,59,1555,982306800
1276,59,1553,987404400
1277,59,1552,989478000
1278,59,826,1053327600
1279,59,1551,1053327600
1280,59,1550,1111734000
1281,59,1548,1113375600
1282,59,1547,1113548400
1283,59,1546,1113634800
1284,59,1545,1114585200
1285,59,1544,1114758000
1286,59,1228,1115449200
1287,59,1543,1115881200
1288,59,294,1118473200
1289,59,1542,1119164400
1290,59,1541,1119337200
1291,59,1540,1119769200
1292,59,1539,1120633200
1293,59,1537,1121756400
1294,59,1536,1122188400
1295,59,1535,1122879600
1296,59,1534,1123830000
1297,59,1532,1125817200
1298,59,1530,1132470000
1299,59,1531,1132470000
1300,59,1529,1134716400
